id,datoid,band,long,lat,read,map,map_rescaled
109,4789,07,2.584026688858886,38.11842842187354,0.67,1298,0.1298
110,13572,06,4.625303755262163,37.93181114523839,1.32,1296,0.1296
111,4402,02,1.984192587713009,38.82802109042287,16.98,1600,0.16
112,13225,8A,5.254045861439935,38.42617847510204,5.96,1326.5,0.13265
113,5857,03,2.6940176797693467,37.362708371422734,5.21,1402,0.1402
114,4554,07,2.1541761239756756,38.713401641612876,3.42,1298,0.1298
115,4097,06,2.8736304246491327,38.46126350055442,0.9,1296,0.1296
116,4802,04,2.8219912753947116,38.075105727348706,2.54,1317,0.1317
117,4525,06,2.8287129266946587,38.601807642926154,0.59,1296,0.1296
118,4698,12,3.1431254518561094,38.037984207708455,0.79,1301.5,0.13015
119,4409,02,2.252878100796647,39.30267330960374,7.1,1600,0.16
120,13343,03,4.9398095551945085,38.355664466550714,1.03,1402,0.1402
121,3751,06,2.3346328198952175,38.812110413517736,2.7,1296,0.1296
122,4072,08,2.738877723274879,38.74207757258162,1.31,1308.5,0.13085
123,8670,11,2.3129820516171287,37.62540934044583,1.34,1291,0.1291
124,8778,07,1.9923574489922249,37.90933754051066,1.65,1298,0.1298
125,8446,05,1.9997485661644003,37.4812092865178,1.62,1327.5,0.13275
126,13598,07,5.0737467929032976,37.861569147223406,2.1,1298,0.1298
127,3889,06,2.528683089493695,39.0557616023044,3.48,1296,0.1296
128,3911,04,2.2897185603673424,39.12640568222548,7.31,1317,0.1317
129,5108,04,2.6942169332858863,38.355372752231766,2.23,1317,0.1317
130,8183,11,3.5922912470253885,38.601807432315915,1.93,1291,0.1291
131,7467,07,4.221125930881397,39.23084730023213,1.16,1298,0.1298
132,5031,11,2.160640925376326,38.28880968450828,3.45,1291,0.1291
133,8546,06,2.289718565757234,37.789936605502476,2.51,1296,0.1296
134,8334,05,3.8168722985721195,38.496422817767765,1.09,1327.5,0.13275
135,7872,07,4.221176670423589,38.49664883132695,1.08,1298,0.1298
136,5714,8A,3.188040287204082,37.790014134188795,0.22,1326.5,0.13265
137,11437,05,4.15416526346474,37.95649838496871,1.81,1327.5,0.13275
138,5953,03,3.3227804588767524,37.21983127564912,19.21,1402,0.1402
139,8162,12,3.1880436325301997,38.63690265781201,1.23,1301.5,0.13015
140,8848,02,1.9799859901381995,37.62047315822227,1.75,1600,0.16
141,4095,8A,2.7837984839104655,38.46126332470274,1.52,1326.5,0.13265
142,11374,05,3.5024493529533727,37.647816544540866,2.23,1327.5,0.13275
143,4879,12,2.1028500600556526,38.64573501683038,10.35,1301.5,0.13015
144,5778,11,3.1881537866452843,37.541015174522265,3.57,1291,0.1291
145,7661,07,4.22133336715186,38.84695262170593,7.08,1298,0.1298
146,4121,02,3.547373670917484,38.32044354065665,2.94,1600,0.16
147,7605,02,4.266035203861129,38.951959811264146,0.84,1600,0.16
148,7770,06,4.266031465072917,38.63689365512008,1.34,1296,0.1296
149,5094,02,2.46938240321712,38.39088843988265,1.56,1600,0.16
150,7685,06,4.400610433169538,38.81179938018534,3.36,1296,0.1296
151,8721,03,2.082823020009807,37.369666071861296,7.66,1402,0.1402
152,13534,07,4.265990557591509,38.00267973876555,0.09,1298,0.1298
153,8674,8A,2.546054565829238,37.53120031512135,0.75,1326.5,0.13265
154,4833,03,3.052376663589011,37.93319067347171,1.73,1402,0.1402
155,8940,06,2.1051630620121395,37.65401442659764,2.71,1296,0.1296
156,8790,04,2.0789032455220644,37.869077379183196,3.14,1317,0.1317
157,13527,03,4.894894217688293,38.03797871031437,2.79,1402,0.1402
158,13555,07,4.4009879043536095,37.96727170102423,1.27,1298,0.1298
159,3832,07,3.0531647484012465,39.265399350862104,0.48,1298,0.1298
160,4463,07,2.236920125357297,39.12910336598986,8.65,1298,0.1298
161,5228,8A,2.6939636371218536,37.931781988819516,1.01,1326.5,0.13265
162,5076,12,2.7388735155660884,38.42629559991868,1.76,1301.5,0.13015
163,4820,12,3.099053459925147,37.966781024466535,1.36,1301.5,0.13015
164,8731,12,1.9431425176180415,37.34129462766306,1.91,1301.5,0.13015
165,3792,07,2.9634668821170496,39.36989106844503,22.48,1298,0.1298
166,4848,08,2.828136410403193,37.86109984314167,1.03,1308.5,0.13085
167,5143,05,2.424465972461203,38.21465115878585,1.15,1327.5,0.13275
168,11387,04,3.6803430763155767,37.61199478778048,2.42,1317,0.1317
169,5158,8A,2.6041311079866754,38.17935222361113,2.38,1326.5,0.13265
170,4486,12,1.8271735672751597,39.081837821717926,4.4,1301.5,0.13015
171,8642,11,2.4241094760407007,37.327172795649226,1.68,1291,0.1291
172,3924,08,2.4242253470342536,39.056592035452994,2.45,1308.5,0.13085
173,8365,04,3.1880458307076998,38.39088847508727,0.93,1317,0.1317
174,5913,07,3.45752945649709,37.2913320161501,0.73,1298,0.1298
175,5812,8A,3.3677000238546957,37.46978721550364,4.72,1326.5,0.13265
176,4064,04,2.379494699557191,38.74202857541859,2.44,1317,0.1317
177,4703,11,2.783327595123368,38.005226886877495,1.09,1291,0.1291
178,7464,07,4.086088088964604,39.230841378644534,1.61,1298,0.1298
179,5947,8A,3.053285867352689,37.21983211260507,4.75,1326.5,0.13265
180,8416,8A,1.8272591273143957,37.56235777668968,1.6,1326.5,0.13265
181,13192,03,5.074555431169234,38.496412876445206,4.08,1402,0.1402
182,7664,04,4.355865593209302,38.84709114125466,1.81,1317,0.1317
183,3825,08,2.4693870124728434,39.26564516652413,6.16,1308.5,0.13085
184,13455,04,4.849978949352354,38.07334554407886,0.09,1317,0.1317
185,7920,03,4.131280805569304,38.39087804747605,0.24,1402,0.1402
186,8020,08,3.8625724644976662,38.20335500663531,1.07,1308.5,0.13085
187,5047,08,2.192977185400051,38.14648392693587,5.58,1308.5,0.13085
188,7689,03,3.7270396409778552,38.776986861842715,2.17,1402,0.1402
189,5934,04,3.457528964220314,37.255589921529705,5.2,1317,0.1317
190,8458,11,2.3346348716473266,37.860893558896336,3.01,1291,0.1291
191,7777,02,3.9067032628420733,38.601804399528525,1.53,1600,0.16
192,13499,03,4.939809512973691,38.144027927787185,0.35,1402,0.1402
193,5024,11,1.8469613230787743,38.305916683329244,9.16,1291,0.1291
194,8095,12,3.3227966716710005,39.091549041410595,7.33,1301.5,0.13015
195,4844,12,3.053293123045239,37.896345378732924,0.13,1301.5,0.13015
196,4403,8A,2.028969642157649,38.82556765478607,4.76,1326.5,0.13265
197,4310,06,1.823984059333021,39.04702988699146,4.91,1296,0.1296
198,5109,12,2.7384774762050936,38.355830846949715,0.25,1301.5,0.13015
199,11330,05,3.277871529053458,37.754431715079924,1.19,1327.5,0.13275
200,5092,06,2.2897186708601223,38.00260117375976,2.93,1296,0.1296
201,4271,02,2.693962983148327,38.636900096641,0.36,1600,0.16
202,8110,04,3.4126289088537116,39.056677828719785,1.25,1317,0.1317
203,5015,02,1.8503108128881773,38.34262354559866,1.49,1600,0.16
204,4675,06,2.783794557374358,38.0733520359317,1.17,1296,0.1296
205,4432,06,2.0193163425212397,39.21077834292704,12.43,1296,0.1296
206,4563,04,2.2857288700010363,39.22476507241606,9.67,1317,0.1317
207,4424,08,2.247382889709704,39.233443238536324,14.85,1308.5,0.13085
208,4125,08,2.7388806445961826,38.28519805591194,1.95,1308.5,0.13085
209,8513,04,2.6939624639220927,37.576657643961234,2.02,1317,0.1317
210,11330,04,3.277871529053458,37.754431715079924,1.19,1317,0.1317
211,8832,06,1.8755040704212012,37.59667056351575,2.47,1296,0.1296
212,7659,04,4.131285625929118,38.84709307222882,2.67,1317,0.1317
213,4461,06,2.147303128109922,39.13405767961879,6.05,1296,0.1296
214,8753,02,1.7128912505906073,37.28232512671301,4.48,1600,0.16
215,5716,11,2.9634597450021167,37.75443298642023,0.33,1291,0.1291
216,7569,05,4.759994918446194,39.02182192989755,3.7,1327.5,0.13275
217,8201,08,3.3227949522955464,38.88207206846278,1,1308.5,0.13085
218,13595,11,4.9398094563798285,37.860888324832125,0.79,1291,0.1291
219,13471,07,4.535572027881646,38.03790090480979,1.4,1298,0.1298
220,4924,06,2.093394421222784,38.5406528509008,6.03,1296,0.1296
221,7616,11,3.906704987607419,38.917022544336,3.26,1291,0.1291
222,7555,08,4.041778419877454,39.02213503808005,1.79,1308.5,0.13085
223,13295,05,4.310995644879446,38.214641926853496,0.43,1327.5,0.13275
224,7750,11,4.17620007679815,38.67197021622808,4.55,1291,0.1291
225,8335,07,3.0083788554325266,38.461263437247815,0.59,1298,0.1298
226,13243,08,4.378413469435768,38.33183682490273,5.9,1308.5,0.13085
227,3945,03,2.559944532347962,39.01986858759694,5.73,1402,0.1402
228,11437,11,4.15416526346474,37.95649838496871,1.81,1291,0.1291
229,8646,08,2.604258031851484,37.32714430111042,1.14,1308.5,0.13085
230,8231,12,3.277877106693057,38.77710306538696,2.99,1301.5,0.13015
231,7494,11,4.400788093881593,39.161228664925325,8.6,1291,0.1291
232,8458,12,2.3346348716473266,37.860893558896336,3.01,1301.5,0.13015
233,4157,03,3.277877553155753,38.249931985303775,3.4,1402,0.1402
234,4150,07,2.963102258638171,38.2492065118942,3.83,1298,0.1298
235,8086,05,3.502461796416689,39.12640097136268,1.83,1327.5,0.13275
236,4133,12,3.1431998494296245,38.28530288608891,2.86,1301.5,0.13015
237,7810,07,3.727034966145116,38.285196321315695,0.49,1298,0.1298
238,4023,8A,3.0084986628436536,39.09183048680066,7.19,1326.5,0.13265
239,4961,06,2.4693817465486476,38.601806646037716,1.01,1296,0.1296
240,7905,05,4.221113208940343,38.42607413723065,3.53,1327.5,0.13275
241,4138,06,3.3677109617415955,38.28519624375244,2.56,1296,0.1296
242,5933,03,3.412612956570896,37.25559002878086,3.02,1402,0.1402
243,4651,12,3.5473694290727127,38.14403610893644,1.15,1301.5,0.13015
244,8908,03,1.932074587004812,37.734735535533915,1.92,1402,0.1402
245,4856,11,1.9598243923442615,38.05332899568764,1.76,1291,0.1291
246,8354,07,3.2329630349130762,38.42608475681449,1.24,1298,0.1298
247,8176,02,3.27787754237597,38.6018091944215,2.76,1600,0.16
248,4290,06,2.4579481468175493,38.99020730429219,3.04,1296,0.1296
249,8614,11,2.287349872744708,37.43628508012831,3.08,1291,0.1291
250,7463,06,4.041548248145465,39.22965916646518,2.44,1296,0.1296
251,13301,08,4.5805322236598895,38.21457135335025,1.49,1308.5,0.13085
252,5035,06,2.1554508073126986,38.2539178681539,7.54,1296,0.1296
253,5826,07,3.1879186184836854,37.4342022825885,0.12,1298,0.1298
254,4551,8A,2.019494273626196,38.72070315506617,16.9,1326.5,0.13265
255,7484,03,3.9062934630875565,39.16003463078329,4.78,1402,0.1402
256,5181,03,2.6490110383959675,38.10897849771421,0.74,1402,0.1402
257,8520,05,2.379551629390007,37.54105137308005,9.02,1327.5,0.13275
258,7532,05,4.08632731301971,39.056561279877286,3.03,1327.5,0.13275
259,13318,8A,4.849979000556325,38.390877294096924,2.75,1326.5,0.13265
260,4423,03,2.156963610675343,39.238279507706956,8.55,1402,0.1402
261,11244,12,3.861778974522366,37.93177974983279,1.59,1301.5,0.13015
262,13396,03,4.625357676637092,38.320526154676024,8.85,1402,0.1402
263,8469,02,2.6490550917775004,37.68326077034603,0.88,1600,0.16
264,13271,05,4.343954485005777,38.055353048940255,1.93,1327.5,0.13275
265,13588,06,4.9861620228821515,37.89624129359009,3.16,1296,0.1296
266,5933,07,3.412612956570896,37.25559002878086,3.02,1298,0.1298
267,4325,11,1.7759648556705927,39.01467927539671,5.92,1291,0.1291
268,11339,04,3.68267990518666,37.75430139192874,3.09,1317,0.1317
269,4447,04,2.1505167378511336,39.16861102705584,15.02,1317,0.1317
270,5789,06,3.0532885560103344,37.50542847474289,1.64,1296,0.1296
271,5099,8A,2.7394301233942273,38.387621763982786,1.17,1326.5,0.13265
272,13412,06,5.344047062744436,38.32043444197328,5.41,1296,0.1296
273,7462,8A,3.996406619629287,39.23091260466395,4.43,1326.5,0.13265
274,4032,04,3.0534568877181645,38.917141405987785,2.83,1317,0.1317
275,8291,04,3.4596941160574493,39.2047721302587,7.62,1317,0.1317
276,5898,02,2.7837948484285104,37.29133075833383,2.23,1600,0.16
277,8500,04,2.738878031397022,37.6122468969464,3.5,1317,0.1317
278,4027,11,2.8317133554391654,38.91608657351328,5.03,1291,0.1291
279,4592,08,2.0184910638629803,39.06534472734262,9.93,1308.5,0.13085
280,4968,03,2.5142987171920503,38.56669624474772,2.26,1402,0.1402
281,13568,11,4.984724749868595,37.967193770885466,5.58,1291,0.1291
282,4640,05,3.0083772097189256,38.144035536679915,1.57,1327.5,0.13275
283,5931,02,3.323328786932918,37.25437475612171,1.51,1600,0.16
284,4085,07,3.2336007660012633,38.3927542258293,0.94,1298,0.1298
285,5038,02,2.154869751834102,38.219563333522025,1.76,1600,0.16
286,5775,02,3.053288897370143,37.54105147992347,0.52,1600,0.16
287,4606,04,1.7499645112621285,38.995748919039826,7.28,1317,0.1317
288,11298,08,3.3676220608678173,37.825351437068825,0.74,1308.5,0.13085
289,5014,05,2.212129214256878,38.35779937439657,16.01,1327.5,0.13275
290,8260,12,3.502592545307977,38.70675560432803,3.48,1301.5,0.13015
291,4582,03,1.9150856034357793,38.88884088691294,5.76,1402,0.1402
292,4449,12,2.240039067040607,39.163806950319525,9.55,1301.5,0.13015
293,13299,03,4.490656754155814,38.214641933911544,0.93,1402,0.1402
294,5853,8A,3.4126151242056766,37.3984562234309,3.47,1326.5,0.13265
295,11240,06,3.682195289243705,37.93203490885465,0.45,1296,0.1296
296,13480,07,5.209301179583189,38.179343425013904,0.11,1298,0.1298
297,4377,11,1.9906716067496608,38.89768799030172,8.98,1291,0.1291
298,8274,02,3.5480030710297266,38.35515956778284,3.48,1600,0.16
299,4258,06,2.514297049918883,38.67197600234267,0.88,1296,0.1296
300,13470,8A,4.490656754155814,38.03797873153984,7.51,1326.5,0.13265
301,8888,04,1.7111086894363483,37.78306052895733,2.3,1317,0.1317
302,7565,07,4.490616741396429,39.02178323793779,2.44,1298,0.1298
303,3964,04,2.69328207812927,38.9873790849842,2.37,1317,0.1317
304,11408,12,3.4126160943861836,37.469787115687886,1.74,1301.5,0.13015
305,8711,12,1.632144909263082,37.39412125543237,1.76,1301.5,0.13015
306,7783,12,4.176199165906452,38.60180105784596,2.08,1301.5,0.13015
307,8161,07,3.143127049060684,38.63690262272748,1.67,1298,0.1298
308,13346,8A,5.074600311000829,38.35584055404616,12.14,1326.5,0.13265
309,5179,03,2.5593858287502655,38.10878085395289,0.59,1402,0.1402
310,4762,04,2.6814141267886242,37.95043531210204,0,1317,0.1317
311,5718,07,3.053292300188439,37.75443270942429,0.22,1298,0.1298
312,3848,12,2.9634661149557964,39.230859379990974,13.32,1301.5,0.13015
313,4413,07,2.1601021338352164,39.27295297580207,5.18,1298,0.1298
314,13179,04,5.07472611825974,38.53160631071966,8.56,1317,0.1317
315,7532,8A,4.08632731301971,39.056561279877286,3.03,1326.5,0.13265
316,4457,06,1.967663621519506,39.14391838030818,14.42,1296,0.1296
317,7819,06,4.130965423242725,38.28518539194811,0.45,1296,0.1296
318,5722,08,3.233665460871395,37.75446740493223,0.47,1308.5,0.13085
319,3929,03,2.6943073154815678,39.05724698861513,1.51,1402,0.1402
320,3757,8A,2.6041297039198863,38.81210986053968,1.46,1326.5,0.13265
321,4302,04,2.1188023734137666,39.31048823678273,10.65,1317,0.1317
322,5951,03,3.2329484678324287,37.219831640476066,12.47,1402,0.1402
323,8380,05,3.5677075718711238,39.21043812585495,9.14,1327.5,0.13275
324,13371,11,4.3109956475743925,38.17934349562866,2.33,1291,0.1291
325,11135,07,3.7270315642251353,38.10870429000033,1.56,1298,0.1298
326,8040,11,3.4126330985961966,39.300408212031336,8.87,1291,0.1291
327,5895,8A,2.6490485870765283,37.29133319535284,2.2,1326.5,0.13265
328,11232,02,3.322687654823065,37.93163161520262,0.77,1600,0.16
329,3853,03,2.289386998484181,39.19601087365387,12.21,1402,0.1402
330,7565,08,4.490616741396429,39.02178323793779,2.44,1308.5,0.13085
331,7703,05,3.5920121799924853,38.74188718902206,2.43,1327.5,0.13275
332,4545,03,1.7505243431438222,38.735500455584415,9.19,1402,0.1402
333,11270,08,3.9965270423863846,37.896342812581885,0.89,1308.5,0.13085
334,4863,04,1.9586337023846194,38.01770539223523,0.75,1317,0.1317
335,8494,02,2.4693825155065308,37.612247167357715,2.04,1600,0.16
336,8185,8A,3.0982115660273926,38.566698660926036,2.61,1326.5,0.13265
337,4818,04,2.9634598797494096,37.96719913903108,1.63,1317,0.1317
338,8496,04,2.559214361023778,37.61224724563468,2.19,1317,0.1317
339,6019,11,3.172842257749007,37.56668177819337,2.64,1291,0.1291
340,4074,05,2.8287108012806965,38.74207808406333,0,1327.5,0.13275
341,7889,04,4.265813650565977,38.46121166649008,1.62,1317,0.1317
342,7849,08,3.906703179298752,38.53156655782243,0.95,1308.5,0.13085
343,7932,08,3.996531868136091,38.355667502667096,1.02,1308.5,0.13085
344,13610,08,5.030673039458769,37.82577381130791,5.64,1308.5,0.13085
345,7842,8A,4.3109459590610815,38.56668967049469,1.52,1326.5,0.13265
346,4366,06,2.1279093922545433,38.92481614401414,12.33,1296,0.1296
347,7783,11,4.176199165906452,38.60180105784596,2.08,1291,0.1291
348,8861,8A,1.8930027284380386,37.430976530065585,1.67,1326.5,0.13265
349,4675,03,2.783794557374358,38.0733520359317,1.17,1402,0.1402
350,4494,03,2.1856755646846864,39.06182342043727,9.64,1402,0.1402
351,4643,04,3.143126634039023,38.144035409511794,1.07,1317,0.1317
352,13179,02,5.07472611825974,38.53160631071966,8.56,1600,0.16
353,13244,04,4.822104563852671,38.30172750300838,2.15,1317,0.1317
354,13240,08,4.827045252999564,38.36027128503929,2.41,1308.5,0.13085
355,8302,08,3.053295469444761,38.531570753064706,2.32,1308.5,0.13085
356,7419,12,4.355878206454206,39.369875561198,12.02,1301.5,0.13015
357,4589,06,1.5847200291959969,39.077451985391676,8.4,1296,0.1296
358,3812,05,2.7388851415624953,39.30041075627455,11.12,1327.5,0.13275
359,7980,08,4.431871635275309,38.7917488404371,4.34,1308.5,0.13085
360,8104,07,3.143013855046678,39.056743448395814,0.96,1298,0.1298
361,8256,12,3.3227931978857965,38.707037008746795,2.57,1301.5,0.13015
362,8629,11,2.244806504406859,37.36276657584573,1.67,1291,0.1291
363,4604,06,1.7544717426231826,38.95974149733056,4.06,1296,0.1296
364,4352,08,1.5005436685854234,38.95981621788432,23.26,1308.5,0.13085
365,4160,03,3.4127068044669437,38.24985395401471,1.28,1402,0.1402
366,8151,12,3.277876682688243,38.67197849212518,5.73,1301.5,0.13015
367,8320,11,3.143128753164778,38.49642605889171,0.85,1291,0.1291
368,11245,06,3.9066955166693784,37.93177962938098,1.18,1296,0.1296
369,3800,11,2.91846934606739,39.33527046526994,5.06,1291,0.1291
370,11360,07,3.3677020881832185,37.68337216567348,2.78,1298,0.1298
371,8715,03,1.81170220114038,37.38421285984608,3.9,1402,0.1402
372,4645,04,3.233237643607225,38.14527890528388,1.91,1317,0.1317
373,11312,05,3.9970919533426943,37.8249867412295,3.37,1327.5,0.13275
374,4115,07,3.1902372052662935,38.319937120721676,2.15,1298,0.1298
375,4889,04,1.9204124253227135,38.62058259080677,10.39,1317,0.1317
376,5853,07,3.4126151242056766,37.3984562234309,3.47,1298,0.1298
377,7939,02,4.3558962859476145,38.35578212829505,4.71,1600,0.16
378,8032,11,4.420414502378712,38.607865309731245,1.26,1291,0.1291
379,8155,02,3.4575416574152786,38.67197754530649,2.25,1600,0.16
380,8008,02,4.248736841406562,38.48041272686786,0.81,1600,0.16
381,4041,03,2.9186338680201005,38.812040661252446,4.19,1402,0.1402
382,4123,11,3.6372046468655364,38.32044370275557,3.14,1291,0.1291
383,4169,05,2.8736285768145935,38.2146513564113,0.81,1327.5,0.13275
384,5979,02,2.8287091977879144,37.14826288817246,2.53,1600,0.16
385,8052,05,3.322412768549494,39.23064904854744,5.79,1327.5,0.13275
386,13199,12,4.760238277446553,38.461300760002025,4.5,1301.5,0.13015
387,8581,11,2.604130191705085,37.718912599347696,1.99,1291,0.1291
388,5758,06,3.322812625750446,37.61212423684957,1.21,1296,0.1296
389,13317,05,4.805063719643972,38.39087730113786,16.84,1327.5,0.13275
390,7887,11,4.176197552532201,38.461676427289454,1.6,1291,0.1291
391,11316,8A,3.367711969651344,37.79007744342472,0.47,1326.5,0.13265
392,3831,8A,2.7833787802299415,39.26592210454314,1.66,1326.5,0.13265
393,11336,12,3.546674680116812,37.754103665935574,2.64,1301.5,0.13015
394,8683,06,2.1794796398283567,37.4715576195033,1.64,1296,0.1296
395,5043,08,2.1964983504467717,38.18189909744659,6.87,1308.5,0.13085
396,13388,04,5.119470626741635,38.17934343913686,0.79,1317,0.1317
397,7986,02,3.971394004316747,39.00633981241242,4.83,1600,0.16
398,11198,8A,3.682114579208688,38.00260115960261,1.99,1326.5,0.13265
399,8939,08,2.060383491386389,37.656484968636086,1.67,1308.5,0.13085
400,7759,12,3.7719564148902105,38.63689871431031,1.81,1301.5,0.13015
401,7818,12,4.0865343612179705,38.285186470782534,1.72,1301.5,0.13015
402,8642,04,2.4241094760407007,37.327172795649226,1.68,1317,0.1317
403,8209,06,3.1880442119435575,38.84710043931461,1.23,1296,0.1296
404,4010,08,2.3791113497978995,39.0913577036414,4.18,1308.5,0.13085
405,4392,02,2.0770217924314376,38.85790329227775,3.72,1600,0.16
406,4666,03,3.322978037933603,38.108164798833506,2.28,1402,0.1402
407,8656,07,2.3798678354717016,37.25563501705263,3.24,1298,0.1298
408,7833,02,3.7270332234134655,38.21465153992064,2.88,1600,0.16
409,4360,07,1.8598324060292055,38.940256638123365,3.13,1298,0.1298
410,7677,04,3.9965368106667842,38.81210381977917,2.1,1317,0.1317
411,7861,02,4.49074952048026,38.53177950997861,4.2,1600,0.16
412,8788,06,1.9892605411862037,37.87396375832022,1.41,1296,0.1296
413,4081,04,2.963462086011747,38.39088824977766,4.47,1317,0.1317
414,8375,8A,3.3239734054043883,38.3686703239557,0.18,1326.5,0.13265
415,5737,06,3.2329549204311148,37.68337275574339,0.33,1296,0.1296
416,11362,03,3.457533693850285,37.68337178177259,1.83,1402,0.1402
417,6006,12,2.873551928062976,37.07672096169417,6.59,1301.5,0.13015
418,7864,04,3.8616977901768794,38.49634489716675,0.94,1317,0.1317
419,13193,07,5.119470714776534,38.49641286941456,6.58,1298,0.1298
420,4633,08,3.637201282674798,38.17935282383644,1.95,1308.5,0.13085
421,3966,02,2.7838963607505622,38.98698095063186,7.73,1600,0.16
422,7929,12,3.8618742480447694,38.35572726693677,2.25,1301.5,0.13015
423,4126,04,2.783796838196865,38.28519817578241,1.71,1317,0.1317
424,11416,12,3.8782385368770185,38.074554298755565,4.93,1301.5,0.13015
425,8637,03,2.6045451909084667,37.362009664926504,0.5,1402,0.1402
426,7488,8A,4.086778313106418,39.16082610511756,2.78,1326.5,0.13265
427,8560,05,2.290113811905833,37.75519250536366,2.05,1327.5,0.13275
428,7839,11,4.176135831983975,38.56685201784495,1.86,1291,0.1291
429,4512,06,2.7388786763873956,38.671976542380015,0.76,1296,0.1296
430,13533,08,5.25424335785178,38.03812722471132,6.64,1308.5,0.13085
431,8901,11,1.618210808514449,37.751816017533685,1.77,1291,0.1291
432,7466,11,4.176065600796747,39.23097272504613,7.99,1291,0.1291
433,4323,06,1.6413129111352363,39.02216078374065,13.16,1296,0.1296
434,8073,05,3.5029922515919614,39.161397545026674,8.53,1327.5,0.13275
435,5752,12,3.0532896798027553,37.6122465624903,0.73,1301.5,0.13015
436,13215,02,4.803698300175046,38.42703006242065,5.03,1600,0.16
437,7426,04,4.176212821197086,39.33514535214333,6.39,1317,0.1317
438,4006,8A,3.053298605463418,39.12640405154224,4.75,1326.5,0.13265
439,3852,8A,3.142970991034581,39.23097676786165,7.87,1326.5,0.13265
440,4474,05,2.0097388867459527,39.106751061663466,30.05,1327.5,0.13275
441,8359,02,3.50249553534213,38.42618192347105,5.82,1600,0.16
442,8587,07,2.873680689880856,37.71899763522396,1.47,1298,0.1298
443,7996,12,3.840716673722283,38.244356992329415,2.26,1301.5,0.13015
444,5038,8A,2.154869751834102,38.219563333522025,1.76,1326.5,0.13265
445,8099,8A,3.5025871212802913,39.09136616091701,12.44,1326.5,0.13265
446,8886,05,1.621357917771808,37.78753465253085,2.1,1327.5,0.13275
447,4997,03,2.2184011734171705,38.428038297352046,7.96,1402,0.1402
448,4555,04,2.198968252150783,38.71073214844993,4.55,1317,0.1317
449,8833,8A,1.9197588165118797,37.59278919748514,2.24,1326.5,0.13265
450,7672,02,3.8168720236876426,38.81210512872732,1.9,1600,0.16
451,4565,8A,1.7220580639916412,38.7710692368618,6.73,1326.5,0.13265
452,4276,06,2.6490479708322434,38.56669632200925,0.51,1296,0.1296
453,4431,03,1.974528011524838,39.213500284650856,7.98,1402,0.1402
454,11313,07,3.232956062189841,37.78993586720126,6.31,1298,0.1298
455,13311,04,4.535572034169852,38.39087731521971,8.21,1317,0.1317
456,7594,05,3.7719568793192124,38.95196205375681,2.96,1327.5,0.13275
457,11155,02,4.1313768552361125,38.10879289834874,1.74,1600,0.16
458,3873,07,2.5615356131078344,39.11045910577952,4.26,1298,0.1298
459,7847,12,3.8170165293791913,38.53167329398558,0.88,1301.5,0.13015
460,7837,03,4.0861869988672765,38.56683872889158,4.95,1402,0.1402
461,4468,03,1.741011432220015,39.12212582408472,21.14,1402,0.1402
462,13400,03,4.804021674812708,38.32054024316899,7.33,1402,0.1402
463,8686,07,1.728145876603527,37.46029313595944,2.47,1298,0.1298
464,11425,8A,3.712764908056637,37.89040988030756,2.39,1326.5,0.13265
465,4159,8A,3.367710020307177,38.2499316466816,0.24,1326.5,0.13265
466,8600,08,2.5592151461513364,37.50542877404734,1.33,1308.5,0.13085
467,13427,8A,4.894705618191023,38.28535666552566,8.59,1326.5,0.13265
468,5738,05,3.2778707439258996,37.683372549574386,0.65,1327.5,0.13275
469,7877,12,4.445689835385984,38.496416349580684,1.73,1301.5,0.13015
470,5938,07,2.649049289559081,37.219832899486725,9.86,1298,0.1298
471,4068,06,2.559212937194053,38.742077194225274,0.98,1296,0.1296
472,7640,11,4.175456465779,38.882114829678216,5.9,1291,0.1291
473,5891,05,3.4575300565716995,37.32705712446987,0.86,1327.5,0.13275
474,5137,03,2.604356119795672,38.24986962236001,0.34,1402,0.1402
475,3987,11,2.91854726863008,38.95196945887224,2.6,1291,0.1291
476,13499,12,4.939809512973691,38.144027927787185,0.35,1301.5,0.13015
477,13334,02,4.535652881647108,38.35568562778615,4.44,1600,0.16
478,7976,04,4.050047120115306,39.25197822116507,5.65,1317,0.1317
479,8345,12,3.5024597096302834,38.461262607227816,4.55,1301.5,0.13015
480,4118,11,3.3227776543364356,38.320599063830905,0.47,1291,0.1291
481,13338,8A,4.715233154226004,38.355664487683775,1.75,1326.5,0.13265
482,4019,03,2.782208956337719,39.089020354069625,2.97,1402,0.1402
483,13513,11,4.4451396136812,38.108674101218924,0.69,1291,0.1291
484,4439,12,1.7919280072026096,39.18863621328624,9.96,1301.5,0.13015
485,11359,03,3.322786441656545,37.68337235762394,0.45,1402,0.1402
486,13573,03,4.670281908362936,37.93171903500565,3.42,1402,0.1402
487,4562,07,2.240439869269238,38.673330585527715,0.92,1298,0.1298
488,8238,12,3.0982095915303978,38.74207901594098,1.74,1301.5,0.13015
489,7598,08,3.952088577345374,38.95242870725059,2.43,1308.5,0.13085
490,13576,11,4.8059170455020315,37.932243339080095,5.12,1291,0.1291
491,7873,06,4.265876805723712,38.49641658159175,1.35,1296,0.1296
492,4451,08,1.6984090912803944,39.15803452159797,17.4,1308.5,0.13085
493,8613,11,2.244132258599003,37.43383830866968,2.74,1291,0.1291
494,11143,06,3.771947937488874,38.10870388710636,2.9,1296,0.1296
